MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,Slope,LogNum,Dia,DecayCl,CWDFuConSt,Comment,UV1,UV2,UV3,NumTran,TranLen,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483633,3,35,,8.7,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483632,3,35,,7.8,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483631,3,35,,9.1,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483630,3,35,,5.6,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483629,3,35,,5.4,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483628,3,35,,7.3,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483627,3,35,,4.4,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483626,3,35,,7.2,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483625,3,35,,8.2,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483624,3,35,,8.8,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483623,4,50,,4.4,3,LARO,solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483622,4,50,,12.2,3,LARO,solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483621,4,50,,7.1,3,LARO,solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483620,4,50,,5.5,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483619,4,50,,9.3,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483618,4,50,,9.9,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,00Pre,7/22/2010 9:05,-2147483617,4,50,,8.7,4,LARO,rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,,,,,,,,,,,,4,100,,,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483648,1,28,,7.9,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483647,1,28,,8.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483646,1,28,,22.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483645,1,28,,4.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483644,1,28,,11.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483643,1,28,,7.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483642,1,28,,9.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483641,1,28,,5.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483640,2,23,,6.3,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483639,3,35,,4.4,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483638,3,35,,16.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483637,3,35,,9.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483636,3,35,,19.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483635,3,35,,7.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483634,4,50,,7.7,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483633,4,50,,4.2,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483632,4,50,,6.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483631,4,50,,6.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Post,7/4/2013 8:56,-2147483630,4,50,,12.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,,,,,,,,,,,,4,100,,,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483648,1,28,,7.9,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483647,1,28,,8.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483646,1,28,,22.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483645,1,28,,4.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483644,1,28,,11.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483643,1,28,,7.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483642,1,28,,9.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483641,1,28,,5.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483639,2,23,,6.3,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483638,3,35,,4.4,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483637,3,35,,16.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483636,3,35,,9.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483635,3,35,,19.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483634,3,35,,7.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483633,4,50,,7.7,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483632,4,50,,4.2,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483631,4,50,,6.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483630,4,50,,6.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year01,7/4/2013 16:27,-2147483629,4,50,,12.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,,,,,,,,,,,,4,100,CD; JRB; SM,CD; JRB; SM,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483648,4,50,,5.7,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483647,4,50,,3.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483646,4,50,,7.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483645,4,50,,9.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483644,2,23,,5.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483643,1,28,,6.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483642,1,28,,5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483641,1,28,,4.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483640,1,28,,5.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year02,10/12/2014 15:22,-2147483639,1,28,,6.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year05,9/5/2017 9:43,,,,,,,,,,,,4,100,MJ.JB,MJ.JB,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-25,03Year05,9/5/2017 9:43,-2147483648,1,28,,5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year05,9/5/2017 9:43,-2147483647,2,23,,6.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year05,9/5/2017 9:43,-2147483646,2,23,,5.9,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year05,9/5/2017 9:43,-2147483645,3,35,,4.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-25,03Year05,9/5/2017 9:43,-2147483644,4,50,,7.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,,,,,,,,,,,,4,100,,,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483648,1,40,,4.4,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483647,2,9,,10.4,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483646,2,9,,3.3,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483645,2,9,,8.4,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483644,2,9,,3.7,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483643,2,9,,3.3,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483642,2,9,,5.9,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483641,2,9,,3.6,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483640,2,9,,3.3,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483639,2,9,,5.1,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483638,2,9,,3.7,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483637,2,9,,3.1,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483636,2,9,,3.5,4,LARO,Rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483635,2,9,,12.2,4,LARO,Rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483634,2,9,,3.4,4,LARO,Rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483633,2,9,,4.6,4,LARO,Rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483632,2,9,,3.4,4,LARO,Rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483631,2,9,,3.7,4,LARO,Rotten,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,00Pre,6/25/2010 13:37,-2147483630,2,9,,4.4,3,LARO,Solid,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,,,,,,,,,,,,4,100,,,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483648,1,40,,4.3,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483647,2,9,,7.1,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483646,2,9,,3.1,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483645,2,9,,8.7,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483644,2,9,,6.3,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483643,2,9,,4.1,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483642,2,9,,12,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483641,2,9,,14.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483640,2,9,,4.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483639,2,9,,5.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483638,2,9,,3.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483637,2,9,,4.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483636,2,9,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483635,2,9,,3.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483634,2,9,,3.6,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483633,2,9,,3.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Post,7/7/2013 12:57,-2147483632,2,9,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,,,,,,,,,,,,4,100,,,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483648,1,40,,4.3,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483647,2,9,,7.1,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483646,2,9,,3.1,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483645,2,9,,8.7,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483644,2,9,,6.3,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483643,2,9,,4.1,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483642,2,9,,12,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483641,2,9,,14.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483640,2,9,,4.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483639,2,9,,5.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483638,2,9,,3.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483637,2,9,,4.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483636,2,9,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483635,2,9,,3.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483634,2,9,,3.6,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483633,2,9,,3.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year01,7/7/2013 9:51,-2147483632,2,9,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,,,,,,,,,,,,4,100,JRB; CD; SM,JRB; CD; SM,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483648,1,40,,4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483647,2,9,,11.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483646,2,9,,6.8,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483645,2,9,,13.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483644,2,9,,4.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483643,2,9,,8.2,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483642,2,9,,4.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483641,2,9,,4.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483640,2,9,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483639,2,9,,3.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483638,2,9,,6.6,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483637,2,9,,3.2,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483636,2,9,,4.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483635,2,9,,3.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483634,2,9,,3.9,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,03Year02,10/10/2014 15:24,-2147483633,2,9,,3.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,,,,,,,,,,,,4,100,CD,LGG,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483648,1,40,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483647,2,9,,3.6,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483646,2,9,,3.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483645,2,9,,3.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483644,2,9,,8.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483643,2,9,,3.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483642,2,9,,13.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Post,9/28/2015 12:57,-2147483641,2,9,,12.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,,,,,,,,,,,,4,100,CD,LGG,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483648,1,40,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483647,2,9,,3.6,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483646,2,9,,3.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483645,2,9,,3.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483644,2,9,,8.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483643,2,9,,3.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483642,2,9,,13.5,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year01,9/28/2015 13:17,-2147483641,2,9,,12.4,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,,,,,,,,,,,,4,100,jlb; al,jlb; al,,,,,TRUE
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483648,1,40,,3.7,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483647,2,9,,12.3,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483646,2,9,,17.6,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483645,2,9,,3.8,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483644,2,9,,8.7,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483643,2,9,,5.9,3,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483642,2,9,,3.1,4,LARO,,,,,,,,,,,,,
Clark,5341843,413530,11U,FPIPO1D10-27,15Year05,9/22/2019 14:16,-2147483641,2,9,,3.9,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,,,,,,,,,,,,4,100,MJ;CD,CS,,,,,TRUE
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483648,1,15,,3.3,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483647,1,15,,4,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483646,1,15,,3.3,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483645,1,15,,3.3,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483644,1,15,,3.4,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483643,1,15,,3.8,4,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483642,1,15,,3.4,3,LARO,,,,,,,,,,,,,
Copa,413585,5358774,11U,FPIPO1D10-53,00Pre,5/6/2016 13:22,-2147483641,1,15,,3.5,4,LARO,,,,,,,,,,,,,
