MacroPlot Purpose,MacroPlot UTM X,MacroPlot UTM Y,MacroPlot UTM Zone,MacroPlot Name,Monitoring Status,Date,Index,Transect,SampLoc,OffSet,LittDep,DuffDep,FuelbedDep,DLFuConSt,Comment,UV1,UV2,UV3,NumTran,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Visited
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483642,1,30,FALSE,0.2,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483641,1,35,FALSE,0.2,0.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483640,1,40,FALSE,0.6,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483639,1,45,FALSE,0.2,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483638,2,1,FALSE,0.6,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483637,2,5,FALSE,0.4,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483636,2,10,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483635,2,15,FALSE,0.6,0.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483634,2,20,FALSE,0.8,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483633,2,25,FALSE,0.4,1.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483632,2,30,FALSE,0.9,1.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483631,2,35,FALSE,1.4,2.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483630,2,40,FALSE,1.3,2.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483629,2,45,FALSE,2.4,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483628,3,1,FALSE,0.2,1.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483627,3,5,FALSE,0.2,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483626,3,10,FALSE,0.2,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483625,3,15,FALSE,0.3,1.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483624,3,20,FALSE,0.4,1.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483623,3,25,FALSE,1.5,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483622,3,30,FALSE,0.6,3.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483621,3,35,FALSE,1.2,3.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483620,3,40,FALSE,1,2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483619,3,45,FALSE,1.2,2.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483618,4,1,FALSE,0.5,1.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483617,4,5,FALSE,0.4,2.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483616,4,10,FALSE,0.3,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483615,4,15,FALSE,0.3,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483614,4,20,FALSE,0.9,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483613,4,25,FALSE,0.4,2.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483612,4,30,FALSE,0.3,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483611,4,35,FALSE,0.6,3.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483610,4,40,FALSE,0.7,2.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Post,5/26/2013 9:53,-2147483609,4,45,FALSE,2.8,3.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,,,,,,,,,,,,,4,,,,,,,TRUE
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483648,1,1,FALSE,0.2,0.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483647,1,5,FALSE,0.3,0.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483646,1,10,FALSE,0.2,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483645,1,15,FALSE,0.3,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483644,1,20,FALSE,0.2,0.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483643,1,25,FALSE,0.3,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483642,1,30,FALSE,0.2,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483641,1,35,FALSE,0.2,0.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483640,1,40,FALSE,0.6,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483639,1,45,FALSE,0.2,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483638,2,1,FALSE,0.6,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483637,2,5,FALSE,0.4,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483636,2,10,FALSE,0.4,0.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483635,2,15,FALSE,0.6,0.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483634,2,20,FALSE,0.8,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483633,2,25,FALSE,0.4,1.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483632,2,30,FALSE,0.9,1.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483631,2,35,FALSE,1.4,2.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483630,2,40,FALSE,1.3,2.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483629,2,45,FALSE,2.4,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483628,3,1,FALSE,0.2,1.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483627,3,5,FALSE,0.2,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483626,3,10,FALSE,0.2,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483625,3,15,FALSE,0.3,1.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483624,3,20,FALSE,0.4,1.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483623,3,25,FALSE,1.5,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483622,3,30,FALSE,0.6,3.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483621,3,35,FALSE,1.2,3.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483620,3,40,FALSE,1,2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483619,3,45,FALSE,1.2,2.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483618,4,1,FALSE,0.5,1.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483617,4,5,FALSE,0.4,2.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483616,4,10,FALSE,0.3,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483615,4,15,FALSE,0.3,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483614,4,20,FALSE,0.9,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483613,4,25,FALSE,0.4,2.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483612,4,30,FALSE,0.3,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483611,4,35,FALSE,0.6,3.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483610,4,40,FALSE,0.7,2.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year01,5/26/2013 7:41,-2147483609,4,45,FALSE,2.8,3.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,,,,,,,,,,,,,4,cd; jb,sm,,,,,TRUE
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483648,1,1,FALSE,0.2,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483647,1,5,FALSE,0.2,0.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483646,1,10,FALSE,0.5,0.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483645,1,15,FALSE,0.2,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483644,1,20,FALSE,0.4,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483643,1,25,FALSE,0.1,0.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483642,1,30,FALSE,0.3,1.4,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483641,1,35,FALSE,0.3,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483640,1,40,FALSE,0.3,0.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483639,1,45,FALSE,0.8,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483638,2,1,FALSE,1.6,0,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483637,2,5,FALSE,1,0,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483636,2,10,FALSE,0.3,0.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483635,2,15,FALSE,0.1,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483634,2,20,FALSE,0.6,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483633,2,25,FALSE,0.4,2.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483632,2,30,FALSE,1.3,3.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483631,2,35,FALSE,1.2,4.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483630,2,40,FALSE,0.7,3.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483629,2,45,FALSE,0.5,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483628,3,1,FALSE,0.3,1.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483627,3,5,FALSE,0.6,1.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483626,3,10,FALSE,0.5,0.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483625,3,15,FALSE,2,0.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483624,3,20,FALSE,1.3,0.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483623,3,25,FALSE,1,2.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483622,3,30,FALSE,0.9,37,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483621,3,35,FALSE,0.2,2.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483620,3,40,FALSE,0.2,2.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483619,3,45,FALSE,1.2,43,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483618,4,1,FALSE,1.1,1.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483617,4,5,FALSE,1.8,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483616,4,10,FALSE,0.2,0.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483615,4,15,FALSE,1.1,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483614,4,20,FALSE,1.4,0.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483613,4,25,FALSE,0.3,3.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483612,4,30,FALSE,0.3,2.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483611,4,35,TRUE,0.4,1.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483610,4,40,FALSE,0.3,2.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,03Year02,6/29/2014 15:31,-2147483609,4,45,TRUE,0.3,0.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,,,,,,,,,,,,,4,cd;cs,cd;cs,,,,,TRUE
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483648,1,1,FALSE,0.4,1.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483647,1,5,FALSE,0.3,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483646,1,10,FALSE,0.2,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483645,1,15,FALSE,0.5,0.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483644,1,20,FALSE,0.3,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483643,1,25,FALSE,0.4,0.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483642,1,30,FALSE,0.9,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483641,1,35,FALSE,0.6,0.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483640,1,40,FALSE,0.4,1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483639,1,45,FALSE,0.5,0.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483638,2,1,FALSE,0.5,1.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483637,2,5,FALSE,0.5,1.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483636,2,10,FALSE,0.4,1.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483635,2,15,FALSE,1.6,1.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483634,2,20,FALSE,2,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483633,2,25,FALSE,3,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483632,2,30,FALSE,0.5,1.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483631,2,35,FALSE,3.2,2.1,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483630,2,40,FALSE,0.7,8.5,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483629,2,45,FALSE,2.9,4.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483628,3,1,FALSE,0.3,0.9,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483627,3,5,FALSE,0.7,1.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483626,3,10,FALSE,0.7,0.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483625,3,15,FALSE,3.3,1.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483624,3,20,FALSE,0.7,0.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483623,3,25,FALSE,0.8,1.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483622,3,30,FALSE,3,2.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483621,3,35,FALSE,0.5,0,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483620,3,40,FALSE,0.8,1.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483619,3,45,FALSE,1.1,3.8,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483618,4,1,FALSE,0.5,1.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483617,4,5,FALSE,1.2,3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483616,4,10,FALSE,0.3,1.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483615,4,15,FALSE,0.2,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483614,4,20,FALSE,0.3,0.3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483613,4,25,FALSE,1.2,2.6,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483612,4,30,FALSE,0.3,3.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483611,4,35,FALSE,4.3,3,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483610,4,40,FALSE,1.3,1.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Post,7/2/2017 18:12,-2147483609,4,45,FALSE,3.6,3.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Year02,7/2/2017 18:14,,,,,,,,,,,,,4,cs cd,cs cd,,,,,TRUE
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Year02,7/2/2017 18:14,-2147483648,1,1,FALSE,0.4,1.2,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Year02,7/2/2017 18:14,-2147483647,1,5,FALSE,0.3,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Year02,7/2/2017 18:14,-2147483646,1,10,FALSE,0.2,0.7,,LARO,,,,,,,,,,,,
Bradbury Beach,414636,5372981,11U,FPIPO1D10-33,15Year02,7/2/2017 18:14,-2147483645,1,15,FALSE,0.5,0.8,,LARO,,,,,,,,,,,,
